Vehicle_ID,Crash_ID,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit
V8320,20165002,No,No,No,110
V8321,20164050,No,No,Yes,110
V8322,20165063,No,Yes,No,110
V8323,20161062,No,No,No,110
V8324,20161060,No,No,No,100
V8325,20161134,No,No,No,50
V8326,20161002,No,No,No,50
V8327,20166003,No,No,No,100
V8328,20161334,No,No,No,100
V8329,20161065,No,Yes,No,90
V8330,20165112,No,No,No,70
V8331,20161049,No,No,No,50
V8332,20161299,No,No,No,80
V8333,20165139,No,No,No,80
V8334,20164069,No,No,No,50
V8335,20164072,No,No,No,50
V8336,20161133,No,Yes,No,80
V8337,20168010,No,No,No,40
V8338,20165100,No,No,No,110
V8339,20161342,No,Yes,No,70
V8340,20165141,No,No,No,50
V8341,20161069,No,No,No,100
V8342,20165091,No,No,No,110
V8343,20164061,No,No,No,50
V8344,20161309,No,No,No,100
V8345,20166007,No,No,No,80
V8346,20161009,No,No,No,100
V8347,20161199,No,No,No,70
V8348,20166022,No,No,No,80
V8349,20161027,No,No,No,60
V8350,20161295,No,No,No,100
V8351,20161093,No,No,No,100
V8352,20165047,Yes,No,No,60
V8353,20164076,No,No,No,100
V8354,20161016,No,No,No,100
V8355,20161341,No,No,No,50
V8356,20161098,No,No,No,80
V8357,20167021,No,No,No,60
V8358,20161331,No,No,No,100
V8359,20161068,No,No,No,100
V8360,20161048,No,No,No,110
V8361,20161256,No,No,No,80
V8362,20161263,No,No,Yes,100
V8363,20161294,No,No,No,60
V8364,20161175,No,No,No,60
V8365,20161315,Yes,No,No,50
V8366,20161107,No,No,No,100
V8367,20164068,No,Yes,No,110
V8368,20165135,No,No,No,110
V8369,20165129,No,No,No,50
V8370,20161187,No,No,No,100
V8371,20161040,No,No,No,80
V8372,20161174,No,No,No,100
V8373,20161333,No,No,No,80
V8374,20161103,No,No,No,60
V8375,20161150,No,No,No,100
V8376,20161139,No,Yes,No,60
V8377,20166033,No,No,No,100
V8378,20161120,No,No,No,50
V8379,20166031,No,No,Yes,80
V8380,20166015,No,No,Yes,100
V8381,20161189,Yes,No,No,60
V8382,20166026,No,No,No,90
V8383,20167030,No,No,No,80
V8384,20161298,No,No,No,50
V8385,20161006,No,No,Yes,100
V8386,20164002,No,No,Yes,100
V8387,20161182,No,No,Yes,110
V8388,20164032,No,No,No,80
V8389,20164036,No,No,No,80
V8390,20167026,No,No,No,110
V8391,20161332,No,No,No,110
V8392,20161083,No,No,No,40
V8393,20161287,No,No,Yes,110
V8394,20161321,No,No,No,60
V8395,20161237,No,No,No,50
V8396,20161073,No,No,No,40
V8397,20161126,No,No,No,100
V8398,20167003,No,No,No,100
V8399,20165006,No,No,No,110
V8400,20161154,No,No,No,100
V8401,20164058,No,No,No,110
V8402,20161260,No,No,No,60
V8403,20161327,No,No,No,60
V8404,20165021,No,Yes,No,110
V8405,20161337,No,Yes,No,100
V8406,20161127,No,No,No,60
V8407,20161313,No,No,No,100
V8408,20167004,No,No,No,110
V8409,20165116,No,No,No,60
V8410,20165142,No,No,No,80
V8411,20161348,No,Yes,No,80
V8412,20161274,No,No,No,100
V8413,20161220,No,Yes,No,110
V8414,20164055,No,No,No,80
V8415,20165161,Yes,No,No,110
V8416,20161345,No,Yes,No,80
V8417,20161306,No,No,No,100
V8418,20167029,No,No,No,130
V8419,20164009,No,No,No,90
V8420,20164019,No,No,No,50
V8421,20161105,No,Yes,No,80
V8422,20165153,No,No,No,110
V8423,20166010,No,No,No,100
V8424,20165137,No,No,No,110
V8425,20161104,No,No,No,50
V8426,20161078,No,No,No,50
V8427,20164040,No,No,Yes,110
V8428,20165059,No,No,No,60
V8429,20161241,No,No,No,80
V8430,20161008,No,No,No,70
V8431,20165020,No,No,No,110
V8432,20161311,No,No,No,100
V8433,20165015,No,No,No,110
V8434,20166018,No,No,No,50
V8435,20166014,No,No,No,110
V8436,20161036,No,No,No,110
V8437,20161165,No,No,No,100
V8438,20165044,No,No,No,90
V8439,20161282,No,No,Yes,100
V8440,20165093,No,No,No,60
V8441,20161201,No,No,Yes,100
V8442,20164024,No,No,No,100
V8443,20161022,No,No,No,100
V8444,20166017,No,No,No,100
V8445,20161259,No,No,No,50
V8446,20164027,No,No,Yes,100
V8447,20161347,No,No,No,80
V8448,20165019,No,No,Yes,110
V8449,20165155,No,No,No,60
V8450,20161030,Yes,No,No,60
V8451,20161158,No,Yes,No,90
V8452,20161114,No,Yes,No,50
V8453,20165075,No,No,No,110
V8454,20161355,No,No,Yes,80
V8455,20161121,No,Yes,No,50
V8456,20161012,No,No,No,80
V8457,20167006,No,No,Yes,130
V8458,20161266,No,No,No,100
V8459,20168002,No,No,No,80
V8460,20161316,No,No,No,60
V8461,20165148,No,No,Yes,110
V8462,20161281,No,No,No,110
V8463,20161045,No,No,No,100
V8464,20161200,No,No,No,50
V8465,20161270,No,No,No,100
V8466,20165169,No,No,No,110
V8467,20161297,No,No,No,50
V8468,20161213,No,Yes,No,70
V8469,20161285,No,No,No,50
V8470,20161255,No,No,No,100
V8471,20161324,No,No,No,80
V8472,20164038,No,No,No,50
V8473,20161094,No,No,No,80
V8474,20161305,No,No,No,50
V8475,20161351,No,No,No,100
V8476,20165026,No,No,No,110
V8477,20161252,No,No,No,80
V8478,20161141,No,No,No,80
V8479,20161236,No,No,No,100
V8480,20165147,No,No,No,60
V8481,20161264,No,No,No,60
V8482,20161164,No,No,No,50
V8483,20165098,No,No,No,60
V8484,20161070,No,No,No,60
V8485,20161043,No,No,No,100
V8486,20161257,No,No,No,60
V8487,20161117,No,No,No,100
V8488,20167010,No,No,No,40
V8489,20164018,Yes,No,No,60
V8490,20161023,No,No,No,50
V8491,20161084,No,No,No,80
V8492,20167027,No,No,No,110
V8493,20161025,No,No,No,70
V8494,20165070,No,No,No,110
V8495,20165004,No,No,No,110
V8496,20164028,No,No,No,60
V8497,20161085,No,No,No,60
V8498,20165016,No,No,Yes,110
V8499,20161249,No,Yes,No,60
V8500,20161136,No,No,No,100
V8501,20161013,No,No,No,100
V8502,20161077,Yes,No,No,50
V8503,20164029,No,No,No,50
V8504,20167034,No,No,No,100
V8505,20165057,No,No,No,110
V8506,20164044,No,No,No,110
V8507,20166013,No,No,No,50
V8508,20165030,No,No,No,110
V8509,20161177,No,No,No,100
V8510,20165079,No,No,No,110
V8511,20166032,No,No,No,110
V8512,20161159,No,No,No,100
V8513,20165154,No,No,No,110
V8514,20161111,No,No,No,60
V8515,20161050,No,No,No,60
V8516,20165127,No,No,No,80
V8517,20164043,No,No,No,110
V8518,20161222,No,No,No,50
V8519,20161018,No,No,No,110
V8520,20166027,No,No,No,50
V8521,20161267,No,No,No,70
V8522,20165114,No,No,No,110
V8523,20165082,No,No,No,110
V8524,20167017,No,No,No,130
V8525,20161037,No,No,No,40
V8526,20161160,No,No,No,100
V8527,20161163,No,No,No,60
V8528,20161106,No,No,No,100
V8529,20161212,No,No,No,50
V8530,20165060,No,No,No,100
V8531,20161233,No,No,No,80
V8532,20164073,No,No,No,80
V8533,20161074,No,No,No,60
V8534,20161190,No,No,No,50
V8535,20165076,No,No,No,110
V8536,20165159,No,No,Yes,110
V8537,20161058,No,No,No,100
V8538,20166020,No,No,No,80
V8539,20164010,No,No,No,100
V8540,20165092,No,No,No,90
V8541,20166028,No,No,No,100
V8542,20165014,No,No,No,80
V8543,20161312,No,No,No,60
V8544,20161046,No,No,No,80
V8545,20166011,No,Yes,No,100
V8546,20165118,No,Yes,No,110
V8547,20165065,No,No,No,110
V8548,20161208,No,No,No,100
V8549,20167036,No,No,No,110
V8550,20161125,No,No,No,60
V8551,20161283,No,No,No,50
V8552,20161229,No,No,No,100
V8553,20164070,No,No,No,100
V8554,20161072,No,No,Yes,80
V8555,20165096,No,No,No,110
V8556,20161132,No,No,No,100
V8557,20167032,No,No,No,110
V8558,20157024,No,No,No,80
V8559,20155018,No,No,No,110
V8560,20157016,No,No,No,130
V8561,20158007,No,No,No,60
V8562,20151041,No,No,No,100
V8563,20154091,No,No,Yes,60
V8564,20151162,No,No,No,60
V8565,20155139,No,No,No,110
V8566,201550039,No,No,No,110
V8567,20151205,No,No,No,60
V8568,20154085,No,No,No,110
V8569,20152148,No,No,Yes,100
V8570,20158009,No,No,No,80
V8571,20151103,No,No,Yes,100
V8572,20152011,No,Yes,No,100
V8573,20151120,No,No,Yes,90
V8574,20151292,No,No,No,60
V8575,20157019,Yes,No,No,100
V8576,20151051,No,No,No,80
V8577,20151316,No,No,No,100
V8578,20152225,Yes,No,No,110
V8579,20151094,No,No,No,50
V8580,20155021,No,No,No,100
V8581,20152185,No,No,No,80
V8582,20151192,No,No,No,70
V8583,20155081,No,No,Yes,80
V8584,20152191,No,No,No,100
V8585,20155009,No,No,No,80
V8586,20151141,No,No,No,110
V8587,20155035,No,No,No,110
V8588,20151282,No,No,No,60
V8589,20151154,No,No,No,100
V8590,20152220,No,No,No,100
V8591,20152090,No,No,No,80
V8592,20152104,No,No,No,80
V8593,20155103,No,No,No,110
V8594,20151008,No,No,No,110
V8595,20152088,No,No,No,100
V8596,20158013,No,No,No,60
V8597,20151021,No,No,No,100
V8598,20152139,No,Yes,No,50
V8599,20154012,No,No,No,60
V8600,20151216,No,No,No,80
V8601,20152023,No,No,No,100
V8602,20151002,No,No,No,110
V8603,20157011,No,No,No,80
V8604,20152096,No,No,No,60
V8605,20152163,No,No,No,80
V8606,20155116,Yes,No,No,60
V8607,20151028,No,No,No,110
V8608,20151017,No,No,No,100
V8609,20151054,No,No,No,50
V8610,20152105,No,No,No,100
V8611,20155034,No,No,No,70
V8612,20151033,No,No,Yes,60
V8613,20155102,No,No,No,80
V8614,20151104,No,No,No,50
V8615,20157017,No,No,No,110
V8616,20154013,No,No,Yes,110
V8617,20154073,No,No,Yes,110
V8618,20151254,No,No,No,90
V8619,20156008,No,No,No,100
V8620,20155080,No,No,Yes,110
V8621,20151039,No,No,No,60
V8622,20155011,No,No,No,50
V8623,20151199,No,No,No,100
V8624,20152146,No,No,No,60
V8625,20152022,No,No,No,40
V8626,20156025,No,No,No,100
V8627,20151145,No,No,No,100
V8628,20151241,No,No,No,70
V8629,20155044,No,No,No,70
V8630,20154019,No,No,No,80
V8631,20151224,No,No,No,100
V8632,20154054,No,No,No,100
V8633,20151097,No,No,No,100
V8634,20152061,No,No,No,100
V8635,20151013,No,No,No,100
V8636,20151275,No,No,No,80
V8637,20152168,No,No,No,100
V8638,20155058,No,No,No,60
V8639,20151004,No,No,No,50
V8640,20154020,No,No,No,50
V8641,20151206,No,No,No,100
V8642,20154096,No,No,No,110
V8643,20155004,No,No,No,90
V8644,20152172,No,Yes,No,80
V8645,20152080,No,No,No,75
V8646,20152044,No,No,No,60
V8647,20152095,No,No,No,100
V8648,20155121,No,No,No,110
V8649,20155063,No,No,No,50
V8650,20155024,No,No,No,60
V8651,20151197,No,Yes,No,60
V8652,20154040,No,No,No,60
V8653,20151010,No,No,No,100
V8654,20151044,No,No,No,60
V8655,20151304,No,No,No,60
V8656,20152136,No,No,No,100
V8657,20152230,No,No,No,100
V8658,20151185,No,Yes,Yes,100
V8659,20151066,No,Yes,No,60
V8660,20155112,No,No,Yes,110
V8661,20155006,No,No,No,110
V8662,20154084,No,No,No,110
V8663,20152194,No,No,No,100
V8664,20158008,No,No,No,100
V8665,20152210,No,No,No,110
V8666,20152101,No,No,No,100
V8667,20152091,No,No,No,60
V8668,20151226,No,No,No,60
V8669,20151272,No,No,No,50
V8670,20152112,Yes,No,No,90
V8671,20154081,No,No,No,50
V8672,20154007,No,No,No,110
V8673,20152202,No,No,Yes,100
V8674,20155071,No,No,Yes,80
V8675,20151136,No,No,No,80
V8676,20155140,No,No,No,110
V8677,20151252,No,No,No,100
V8678,20151123,No,No,No,60
V8679,20157005,No,No,No,100
V8680,20151179,No,No,No,100
V8681,20151011,No,No,No,100
V8682,20156021,No,Yes,No,100
V8683,20152052,No,No,No,100
V8684,20151311,No,No,No,60
V8685,20151220,No,No,No,60
V8686,20151223,No,No,Yes,60
V8687,20151191,No,No,No,100
V8688,20151258,No,No,No,70
V8689,20152012,No,No,No,60
V8690,20151172,No,Yes,No,100
V8691,20151200,No,No,No,80
V8692,20152170,No,No,Yes,100
V8693,20151261,No,No,No,80
V8694,20155026,No,No,No,110
V8695,20151048,No,No,Yes,100
V8696,20151142,No,No,No,80
V8697,20151122,No,No,Yes,110
V8698,20154006,No,No,No,100
V8699,20152203,No,No,No,80
V8700,20151042,No,No,No,50
V8701,20151055,No,No,No,70
V8702,20152067,No,No,Yes,100
V8703,20154082,No,No,No,60
V8704,20154049,No,No,No,60
V8705,20155029,No,No,No,60
V8706,20152142,Yes,No,No,60
V8707,20151080,No,No,No,110
V8708,20154066,No,No,No,100
V8709,20151117,No,Yes,No,100
V8710,20151001,No,No,No,50
V8711,20152053,No,No,Yes,100
V8712,20152043,No,No,Yes,100
V8713,20156024,No,No,No,100
V8714,20152115,No,No,No,100
V8715,20155076,No,No,No,70
V8716,20156026,No,Yes,No,100
V8717,20155130,No,No,Yes,80
V8718,20152214,No,No,No,100
V8719,20154071,No,No,No,50
V8720,20154032,No,No,No,40
V8721,20152083,No,No,No,70
V8722,20155097,No,No,No,110
V8723,20157003,No,No,No,110
V8724,20152120,No,Yes,No,100
V8725,20154083,No,No,No,80
V8726,20154056,No,No,No,50
V8727,20151268,No,No,No,50
V8728,20154053,No,No,No,80
V8729,20152008,No,No,No,80
V8730,20151195,No,No,No,50
V8731,20151159,No,No,No,80
V8732,20151257,No,No,Yes,100
V8733,20157023,No,No,No,110
V8734,20151126,No,No,Yes,100
V8735,20151022,No,No,No,100
V8736,20152049,No,No,No,60
V8737,20152204,No,No,No,60
V8738,20151064,No,No,No,50
V8739,20151228,No,No,Yes,70
V8740,20154065,No,No,No,60
V8741,20154060,No,No,No,110
V8742,20151133,No,No,No,80
V8743,20154027,No,No,No,100
V8744,20152114,No,No,No,100
V8745,20156003,No,No,No,100
V8746,20154075,No,No,No,110
V8747,20154042,No,No,No,110
V8748,20154069,No,No,No,60
V8749,20151302,No,No,No,60
V8750,20151061,No,No,No,100
V8751,20151293,No,No,No,100
V8752,20151047,No,No,No,70
V8753,20152215,No,No,No,110
V8754,20155015,No,Yes,No,90
V8755,20152020,No,No,No,80
V8756,20151079,No,No,No,100
V8757,20152179,No,No,No,80
V8758,20152123,No,Yes,No,60
V8759,20152064,No,No,No,60
V8760,20152082,No,No,No,70
V8761,20152050,No,No,No,60
V8762,20155137,No,No,No,50
V8763,20151291,No,No,No,60
V8764,20154088,No,No,No,60
V8765,20152098,No,No,No,60
V8766,20151108,No,No,No,80
V8767,20151089,No,No,No,100
V8768,20157032,No,No,No,100
V8769,20151107,No,No,No,50
V8770,20152027,No,No,No,100
V8771,20154041,No,No,Yes,80
V8772,20154093,No,No,No,60
V8773,20156032,No,No,No,80
V8774,20152045,No,No,No,60
V8775,20152063,No,No,No,100
V8776,20152138,No,Yes,No,100
V8777,20151147,No,No,No,100
V8778,20151321,Yes,No,No,110
V8779,20152069,Yes,No,No,80
V8780,20154031,No,No,Yes,80
V8781,20155042,No,No,No,70
V8782,20152165,No,No,No,80
V8783,20151315,No,No,No,80
V8784,20151295,No,No,No,80
V8785,20152206,No,No,No,100
V8786,20151030,No,No,No,100
V8787,20152201,No,No,No,100
V8788,20155122,No,No,No,110
V8789,20154080,No,No,No,110
V8790,20158004,No,No,No,80
V8791,20157028,No,No,No,100
V8792,20152149,No,No,No,100
V8793,20151213,No,No,No,60
V8794,20154089,No,No,No,60
V8795,20151016,No,No,No,100
V8796,20151156,No,No,No,10
V8797,20156011,No,No,Yes,110
V8798,20151046,No,No,No,60
V8799,20151151,No,No,No,80
V8800,20155072,No,No,No,110
V8801,20151155,No,No,No,50
V8802,20151116,No,No,No,80
V8803,20157021,No,No,No,70
V8804,20152007,No,Yes,No,100
V8805,20152006,No,No,No,100
V8806,20151086,No,No,No,100
V8807,20151299,No,No,No,80
V8808,20151140,No,No,No,100
V8809,20155099,No,No,No,90
V8810,20156016,No,No,No,100
V8811,20151229,No,No,No,70
V8812,20158005,No,No,No,60
V8813,20154014,No,No,No,110
V8814,20155120,No,No,No,60
V8815,20151222,No,No,No,80
V8816,20151176,No,No,No,100
V8817,20152160,No,No,No,80
V8818,20151286,No,No,No,50
V8819,20154034,No,No,No,50
V8820,20152130,No,No,No,100
V8821,20156001,No,No,No,50
V8822,20152046,No,No,No,60
V8823,20151250,No,No,No,60
V8824,20151087,No,No,No,80
V8825,20155037,No,No,No,90
V8826,20155096,No,No,No,60
V8827,20152161,No,No,No,100
V8828,20155106,No,No,No,50
V8829,20152010,No,No,No,70
V8830,20155135,No,No,No,80
V8831,20157026,No,No,No,100
V8832,20154074,No,No,No,90
V8833,20151307,No,No,No,50
V8834,20151050,No,No,Yes,80
V8835,20152184,No,No,No,100
V8836,20151178,No,No,No,100
V8837,20154094,No,No,Yes,60
V8838,20151263,No,No,No,100
V8839,20155043,No,No,No,50
V8840,20151106,No,No,No,100
V8841,20154046,No,No,No,110
V8842,20152137,No,No,No,100
V8843,20151233,No,No,No,60
V8844,20151166,No,No,No,80
V8845,20151317,No,No,Yes,100
V8846,20152113,No,No,No,100
V8847,20152119,No,No,No,60
V8848,20156002,No,No,No,100
V8849,20152176,No,No,No,100
V8850,20152117,No,No,No,100
V8851,20151027,No,No,No,50
V8852,20151071,No,No,No,100
V8853,20151318,No,No,No,70
V8854,20151208,No,No,Yes,60
V8855,20151308,No,No,Yes,80
V8856,20152181,No,No,No,60
V8857,20154043,No,No,No,110
V8858,20151325,No,No,No,60
V8859,20152218,No,No,No,50
V8860,20151323,No,No,No,60
V8861,20155108,No,No,No,90
V8862,20155027,No,No,No,110
V8863,20155094,No,No,Yes,110
V8864,20151003,No,Yes,No,60
V8865,20155059,No,No,No,110
V8866,20156014,No,No,No,80
V8867,20151077,No,No,No,50
V8868,20155119,No,No,No,60
V8869,20152068,No,No,No,100
V8870,20151274,No,No,No,50
V8871,20157034,No,No,No,80
V8872,20152152,No,No,No,100
V8873,20154024,No,No,No,110
V8874,20151217,No,No,No,100
V8875,20152002,No,No,No,80
V8876,20157014,No,No,No,70
V8877,20155012,No,No,No,70
V8878,20152040,No,No,No,60
V8879,20151277,No,No,No,100
V8880,20152028,No,No,No,100
V8881,20157033,No,No,No,60
V8882,20151227,No,No,No,80
V8883,20151082,No,No,No,100
V8884,20152103,No,No,No,50
V8885,20152038,No,No,No,60
V8886,20151115,No,No,No,50
V8887,20151125,No,No,No,100
V8888,20154076,No,No,No,60
V8889,20151243,No,No,No,60
V8890,20152076,No,No,No,80
V8891,20155020,No,No,No,90
V8892,20151212,No,No,No,100
V8893,20151234,No,No,No,110
V8894,20151290,No,No,No,50
V8895,20154026,No,No,No,50
V8896,20151175,No,No,No,90
V8897,20151152,No,No,No,100
V8898,20151075,No,No,No,80
V8899,20151298,No,No,No,80
V8900,20155051,No,No,No,110
V8901,20154059,No,No,Yes,110
V8902,20151204,No,No,No,80
V8903,20151063,No,No,No,80
V8904,20151182,No,No,No,100
V8905,20152079,No,No,No,80
V8906,20154009,No,No,No,60
V8907,20151023,No,No,No,100
V8908,20151297,No,No,No,50
V8909,20152036,No,No,No,80
V8910,20152100,No,No,No,100
V8911,20157038,No,No,No,80
V8912,20157025,No,No,No,110
V8913,20155032,No,No,No,80
V8914,20151244,No,Yes,No,100
V8915,20152086,No,No,No,70
V8916,20154005,No,No,No,50
V8917,20152107,No,No,Yes,70
V8918,20151068,No,No,No,60
V8919,20155101,No,No,No,60
V8920,20154010,No,No,No,50
V8921,20152209,No,No,No,100
V8922,20151245,No,No,No,60
V8923,20155061,No,No,No,50
V8924,20151313,No,No,No,100
V8925,20151186,No,No,No,80
V8926,20155041,No,No,No,110
V8927,20154047,No,No,No,110
V8928,20151269,No,Yes,No,70
V8929,20154095,No,No,No,100
V8930,20152222,No,No,No,80
V8931,20152229,No,No,No,90
V8932,20152226,No,No,No,80
V8933,20157027,No,No,No,80
V8934,20155028,No,No,No,70
V8935,20155056,No,No,No,110
V8936,20152111,No,No,Yes,50
V8937,20151146,No,No,No,50
V8938,20155062,No,No,No,70
V8939,20152033,Yes,No,No,60
V8940,20152075,No,No,No,100
V8941,20157020,No,No,No,110
V8942,20155074,No,No,No,110
V8943,20152175,No,No,No,100
V8944,20154090,No,No,No,110
V8945,20151190,No,Yes,No,60
V8946,20151144,No,No,No,100
V8947,20151171,No,Yes,No,80
V8948,20152190,No,No,No,80
V8949,20152014,No,No,No,60
V8950,20155113,No,No,No,110
V8951,20151083,No,No,No,70
V8952,20151202,No,No,No,110
V8953,20152164,No,No,No,100
V8954,20155001,No,No,No,100
V8955,20156022,No,Yes,No,100
V8956,20151187,No,No,No,60
V8957,20152093,No,No,No,70
V8958,20152156,No,No,No,110
V8959,20154061,No,No,No,80
V8960,20154018,No,No,No,80
V8961,20157031,No,No,No,80
V8962,20151102,No,No,No,50
V8963,20155019,No,No,No,110
V8964,20151230,No,No,No,100
V8965,20152099,No,No,No,100
V8966,20152071,No,No,No,100
V8967,20151025,No,No,No,70
V8968,20151069,No,No,Yes,100
V8969,20151183,No,No,No,80
V8970,20151138,No,No,No,80
V8971,20152102,No,No,No,50
V8972,20151161,No,No,No,100
V8973,20157002,No,No,No,60
V8974,20151158,No,No,No,50
V8975,20158010,No,No,Yes,100
V8976,20156023,No,No,Yes,70
V8977,20152122,No,No,No,100
V8978,20152223,No,No,No,100
V8979,20156020,No,No,No,50
V8980,20152087,No,No,No,100
V8981,20151236,No,No,Yes,110
V8982,20152074,No,No,No,60
V8983,20151037,No,No,No,50
V8984,20151284,No,No,No,80
V8985,20151006,No,No,No,100
V8986,20152013,No,No,No,100
V8987,20151135,No,No,No,100
V8988,20151112,No,No,No,60
V8989,20154030,No,No,No,110
V8990,20151221,No,No,No,50
V8991,20151038,No,No,No,100
V8992,20155040,No,No,No,100
V8993,20152147,No,No,No,60
V8994,20151118,No,No,No,100
V8995,20151283,No,No,No,100
V8996,20156013,No,No,No,50
V8997,20151270,No,No,No,100
V8998,20151255,No,No,No,80
V8999,20151305,No,No,No,100
V9000,20152145,No,Yes,No,80
V9001,20151196,No,No,No,70
V9002,20156005,Yes,No,No,40
V9003,20151165,No,No,No,100
V9004,20151189,No,No,No,100
V9005,20158014,No,No,No,80
V9006,20151053,No,No,No,110
V9007,20155093,No,No,Yes,110
V9008,20151203,No,No,No,100
V9009,20154035,No,No,No,80
V9010,20151143,Yes,No,Yes,100
V9011,20151128,Yes,No,No,60
V9012,20152029,No,No,Yes,100
V9013,20151024,No,No,No,50
V9014,20152066,No,No,No,60
V9015,20156030,No,No,No,100
V9016,20152198,No,No,No,50
V9017,20157009,No,No,No,60
V9018,20152167,No,No,No,60
V9019,20152055,No,No,No,60
V9020,20151215,No,No,No,80
V9021,20151164,No,No,No,50
V9022,20155092,No,Yes,No,110
V9023,20151119,No,No,No,50
V9024,20157001,No,Yes,No,60
V9025,20152026,No,Yes,No,80
V9026,20151105,No,No,No,50
V9027,20154092,No,No,No,100
V9028,20151148,No,No,No,60
V9029,20155031,No,No,No,110
V9030,20151090,No,No,No,60
V9031,20157036,No,No,No,100
V9032,20154021,No,No,No,110
V9033,20151294,No,No,No,50
V9034,20152019,No,No,Yes,110
V9035,20151074,No,No,No,50
V9036,20157040,No,No,No,130
V9037,20151262,No,No,No,50
V9038,20154079,No,No,No,100
V9039,20155064,No,No,No,80
V9040,20151238,No,No,No,90
V9041,20152227,No,Yes,No,100
V9042,20151211,No,No,No,60
V9043,20152116,No,No,No,60
V9044,20151124,No,No,No,100
V9045,20155068,No,No,No,100
V9046,20151127,No,No,No,110
V9047,20157015,No,No,No,110
V9048,20156031,No,No,No,80
V9049,20158011,No,No,No,80
V9050,20152128,No,No,No,100
V9051,20152021,No,No,No,100
V9052,20151288,No,Yes,No,70
V9053,20152037,No,No,Yes,100
V9054,20152199,No,No,No,100
V9055,20154022,No,No,No,100
V9056,20154055,Yes,No,No,60
V9057,20151095,No,No,Yes,100
V9058,20154057,No,No,No,110
V9059,20152126,No,No,No,60
V9060,20157029,No,No,No,70
V9061,20151035,No,Yes,No,100
V9062,201550059,No,No,No,60
V9063,20152162,No,No,No,50
V9064,20154003,No,No,Yes,110
V9065,20155067,No,No,No,110
V9066,20152092,No,No,Yes,80
V9067,20154033,No,No,No,60
V9068,20151310,No,No,No,110
V9069,20155002,No,No,No,50
V9070,20152001,No,No,No,60
V9071,20158003,No,No,No,80
V9072,20151163,No,Yes,No,80
V9073,20155090,No,No,No,100
V9074,20155133,No,Yes,No,90
V9075,20151045,No,No,No,50
V9076,20151130,No,No,No,60
V9077,20152224,No,No,No,100
V9078,20152154,No,No,No,60
V9079,20156028,No,No,No,50
V9080,20155078,No,No,No,110
V9081,20151040,No,No,No,50
V9082,20155033,No,No,No,110
V9083,20154029,No,No,No,80
V9084,20155131,No,Yes,Yes,110
V9085,20151278,No,No,Yes,110
V9086,20155132,No,No,No,110
V9087,20152048,No,No,No,100
V9088,20154001,No,No,No,100
V9089,20151060,No,No,No,90
V9090,20151132,No,No,No,60
V9091,20151073,No,No,No,60
V9092,20152065,No,No,No,100
V9093,20151129,No,No,No,100
V9094,20157041,No,No,No,60
V9095,20152110,No,No,No,80
V9096,20152004,No,No,No,100
