Participant ID,Gender,Age,Age Group,Road User,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement
8439,Female,93,75_or_older,Driver,No,No,No
8440,Female,53,40_to_64,Driver,No,No,No
8441,Male,20,17_to_25,Driver,No,No,No
8442,Female,19,17_to_25,Driver,No,No,Yes
8443,Male,48,40_to_64,Driver,No,No,Yes
8444,Female,63,40_to_64,Driver,No,No,No
8445,Male,70,65_to_74,Driver,No,No,No
8446,Female,87,75_or_older,Driver,No,No,Yes
8447,Male,62,40_to_64,Driver,No,Yes,No
8448,Male,18,17_to_25,Driver,No,No,No
8449,Male,17,17_to_25,Driver,No,No,Yes
8450,Male,91,75_or_older,Driver,No,No,No
8451,Male,89,75_or_older,Driver,No,No,No
8452,Female,93,75_or_older,Passenger,No,No,No
8453,Male,42,40_to_64,Motorcycle rider,No,No,No
8454,Female,3,0_to_16,Passenger,No,No,No
8455,Female,17,17_to_25,Passenger,No,No,No
8456,Male,36,26_to_39,Driver,No,No,No
8457,Male,84,75_or_older,Driver,No,No,No
8458,Male,50,40_to_64,Motorcycle rider,No,No,No
8459,Male,19,17_to_25,Passenger,No,No,No
8460,Male,46,40_to_64,Motorcycle rider,No,No,No
8461,Male,36,26_to_39,Driver,No,No,No
8462,Male,41,40_to_64,Motorcycle rider,No,No,No
8463,Female,59,40_to_64,Motorcycle rider,No,No,No
8464,Male,62,40_to_64,Driver,No,No,No
8465,Male,48,40_to_64,Driver,No,Yes,No
8466,Female,48,40_to_64,Pedestrian,No,Yes,No
8467,Female,30,26_to_39,Pedestrian,No,No,No
8468,Female,53,40_to_64,Pedestrian,No,No,No
8469,Female,71,65_to_74,Driver,No,No,No
8470,Male,79,75_or_older,Driver,No,No,No
8471,Female,51,40_to_64,Pedestrian,No,Yes,No
8472,Male,26,26_to_39,Motorcycle rider,No,Yes,No
8473,Male,59,40_to_64,Driver,No,No,No
8474,Female,52,40_to_64,Passenger,No,No,No
8475,Male,34,26_to_39,Driver,No,No,No
8476,Female,96,75_or_older,Passenger,No,No,No
8477,Female,67,65_to_74,Passenger,No,No,No
8478,Male,61,40_to_64,Driver,No,No,No
8479,Male,28,26_to_39,Driver,No,No,No
8480,Male,24,17_to_25,Driver,No,No,No
8481,Male,19,17_to_25,Passenger,No,No,No
8482,Male,23,17_to_25,Driver,No,No,No
8483,Male,40,40_to_64,Motorcycle rider,No,No,No
8484,Male,69,65_to_74,Driver,No,Yes,No
8485,Female,49,40_to_64,Motorcycle pillion passenger,No,No,No
8486,Female,19,17_to_25,Driver,No,No,No
8487,Female,21,17_to_25,Passenger,No,No,No
8488,Female,52,40_to_64,Passenger,No,No,No
8489,Male,75,75_or_older,Motorcycle rider,No,No,No
8490,Male,22,17_to_25,Motorcycle rider,No,No,No
8491,Female,64,40_to_64,Pedestrian,No,No,No
8492,Male,23,17_to_25,Pedestrian,No,No,No
8493,Male,27,26_to_39,Motorcycle rider,No,No,No
8494,Male,67,65_to_74,Passenger,No,No,No
8495,Female,68,65_to_74,Passenger,No,No,No
8496,Male,21,17_to_25,Motorcycle rider,No,No,No
8497,Male,52,40_to_64,Passenger,No,No,No
8498,Female,38,26_to_39,Passenger,No,No,No
8499,Male,25,17_to_25,Driver,No,No,No
8500,Male,19,17_to_25,Pedestrian,No,No,No
8501,Male,18,17_to_25,Driver,No,No,No
8502,Male,41,40_to_64,Driver,No,No,No
8503,Male,56,40_to_64,Pedestrian,No,No,Yes
8504,Female,70,65_to_74,Passenger,No,No,No
8505,Male,44,40_to_64,Driver,No,No,No
8506,Male,29,26_to_39,Driver,No,No,No
8507,Male,57,40_to_64,Driver,No,No,No
8508,Female,81,75_or_older,Driver,No,No,No
8509,Female,1,0_to_16,Pedestrian,Yes,No,No
8510,Female,79,75_or_older,Driver,No,No,Yes
8511,Male,34,26_to_39,Pedestrian,No,Yes,Yes
8512,Male,4,0_to_16,Pedestrian,No,No,No
8513,Male,52,40_to_64,Driver,No,Yes,Yes
8514,Male,29,26_to_39,Driver,No,Yes,Yes
8515,Female,20,17_to_25,Driver,No,No,No
8516,Male,23,17_to_25,Motorcycle rider,No,No,No
8517,Female,79,75_or_older,Driver,No,No,Yes
8518,Male,74,65_to_74,Driver,No,No,No
8519,Male,41,40_to_64,Motorcycle rider,No,No,No
8520,Male,44,40_to_64,Motorcycle rider,No,No,No
8521,Male,60,40_to_64,Motorcycle rider,No,No,No
8522,Male,14,0_to_16,Motorcycle pillion passenger,No,No,No
8523,Male,31,26_to_39,Motorcycle rider,No,No,No
8524,Male,39,26_to_39,Pedestrian,No,No,No
8525,Male,26,26_to_39,Driver,No,No,No
8526,Male,24,17_to_25,Driver,No,No,No
8527,Female,78,75_or_older,Passenger,Yes,No,Yes
8528,Female,54,40_to_64,Driver,No,No,No
8529,Male,79,75_or_older,Passenger,No,No,No
8530,Female,75,75_or_older,Passenger,No,No,No
8531,Female,66,65_to_74,Passenger,No,No,No
8532,Male,17,17_to_25,Driver,No,No,No
8533,Male,10,0_to_16,Passenger,No,No,No
8534,Male,24,17_to_25,Driver,No,No,No
8535,Male,69,65_to_74,Motorcycle rider,No,No,No
8536,Female,45,40_to_64,Pedestrian,No,No,No
8537,Male,23,17_to_25,Driver,No,No,No
8538,Male,18,17_to_25,Passenger,No,No,No
8539,Female,21,17_to_25,Passenger,No,No,No
8540,Male,47,40_to_64,Driver,No,No,No
8541,Male,35,26_to_39,Driver,No,No,No
8542,Male,75,75_or_older,Driver,No,No,No
8543,Female,17,17_to_25,Passenger,No,No,No
8544,Male,21,17_to_25,Passenger,No,No,No
8545,Female,21,17_to_25,Driver,No,No,No
8546,Male,68,65_to_74,Driver,No,Yes,No
8547,Male,19,17_to_25,Driver,No,No,Yes
8548,Male,19,17_to_25,Passenger,No,No,Yes
8549,Male,16,0_to_16,Motorcycle pillion passenger,No,No,No
8550,Male,20,17_to_25,Driver,No,No,No
8551,Male,26,26_to_39,Motorcycle rider,No,No,No
8552,Male,76,75_or_older,Driver,No,No,No
8553,Male,53,40_to_64,Driver,No,No,Yes
8554,Male,23,17_to_25,Driver,No,No,No
8555,Female,25,17_to_25,Driver,No,No,No
8556,Male,56,40_to_64,Pedestrian,No,No,No
8557,Male,48,40_to_64,Motorcycle rider,No,No,No
8558,Male,17,17_to_25,Driver,No,No,No
8559,Female,76,75_or_older,Driver,No,No,No
8560,Male,35,26_to_39,Driver,No,No,No
8561,Male,60,40_to_64,Driver,No,No,No
8562,Male,46,40_to_64,Pedestrian,No,No,No
8563,Male,18,17_to_25,Pedestrian,No,No,Yes
8564,Male,38,26_to_39,Driver,No,No,No
8565,Male,34,26_to_39,Driver,No,Yes,Yes
8566,Male,53,40_to_64,Driver,No,No,No
8567,Female,33,26_to_39,Pedal cyclist,No,No,No
8568,Female,67,65_to_74,Driver,No,No,No
8569,Male,51,40_to_64,Driver,No,No,No
8570,Female,66,65_to_74,Pedestrian,No,No,No
8571,Male,23,17_to_25,Driver,No,No,No
8572,Male,58,40_to_64,Motorcycle rider,No,No,No
8573,Male,55,40_to_64,Driver,No,No,Yes
8574,Female,27,26_to_39,Passenger,No,No,Yes
8575,Male,18,17_to_25,Driver,No,No,No
8576,Male,18,17_to_25,Pedestrian,No,No,No
8577,Male,46,40_to_64,Driver,No,No,No
8578,Male,29,26_to_39,Passenger,No,No,No
8579,Male,26,26_to_39,Driver,No,No,No
8580,Female,86,75_or_older,Pedestrian,No,No,No
8581,Female,90,75_or_older,Driver,No,No,Yes
8582,Female,24,17_to_25,Passenger,No,No,No
8583,Male,19,17_to_25,Driver,No,No,No
8584,Male,38,26_to_39,Driver,No,No,No
8585,Female,26,26_to_39,Pedestrian,No,No,No
8586,Male,35,26_to_39,Motorcycle rider,No,No,No
8587,Male,49,40_to_64,Driver,No,No,No
8588,Female,36,26_to_39,Motorcycle rider,No,No,No
8589,Male,16,0_to_16,Passenger,No,No,No
8590,Male,40,40_to_64,Driver,No,No,No
8591,Male,73,65_to_74,Pedestrian,No,No,No
8592,Female,45,40_to_64,Driver,No,No,No
8593,Male,12,0_to_16,Passenger,No,No,No
8594,Female,22,17_to_25,Pedestrian,No,No,No
8595,Male,15,0_to_16,Motorcycle rider,No,No,No
8596,Female,32,26_to_39,Pedestrian,No,No,No
8597,Male,39,26_to_39,Motorcycle rider,No,No,No
8598,Male,19,17_to_25,Driver,No,Yes,No
8599,Female,23,17_to_25,Driver,No,No,No
8600,Female,2,0_to_16,Passenger,No,No,No
8601,Male,66,65_to_74,Motorcycle rider,No,No,Yes
8602,Female,46,40_to_64,Passenger,No,No,No
8603,Male,37,26_to_39,Driver,No,Yes,No
8604,Male,25,17_to_25,Driver,No,No,No
8605,Female,45,40_to_64,Pedestrian,No,No,No
8606,Male,85,75_or_older,Driver,No,No,No
8607,Male,31,26_to_39,Motorcycle rider,No,No,No
8608,Male,22,17_to_25,Motorcycle rider,No,No,No
8609,Male,79,75_or_older,Pedestrian,No,No,No
8610,Male,45,40_to_64,Driver,No,No,No
8611,Male,86,75_or_older,Driver,No,No,No
8612,Male,23,17_to_25,Passenger,No,No,No
8613,Male,28,26_to_39,Driver,No,No,No
8614,Male,17,17_to_25,Passenger,No,No,No
8615,Male,22,17_to_25,Passenger,No,No,No
8616,Male,25,17_to_25,Pedestrian,No,No,No
8617,Female,87,75_or_older,Passenger,No,No,No
8618,Male,1,0_to_16,Passenger,No,No,No
8619,Female,22,17_to_25,Passenger,No,No,No
8620,Male,55,40_to_64,Driver,No,No,No
8621,Male,30,26_to_39,Motorcycle rider,No,No,No
8622,Male,34,26_to_39,Motorcycle rider,No,No,No
8623,Male,39,26_to_39,Driver,No,No,No
8624,Female,41,40_to_64,Driver,No,No,No
8625,Male,25,17_to_25,Pedestrian,No,No,No
8626,Male,11,0_to_16,Passenger,No,No,No
8627,Male,43,40_to_64,Driver,No,No,Yes
8628,Male,72,65_to_74,Driver,No,No,No
8629,Male,50,40_to_64,Motorcycle rider,No,No,No
8630,Male,36,26_to_39,Motorcycle rider,No,No,No
8631,Female,37,26_to_39,Driver,No,No,No
8632,Female,14,0_to_16,Passenger,No,No,No
8633,Female,72,65_to_74,Driver,No,No,No
8634,Female,44,40_to_64,Motorcycle rider,No,No,No
8635,Male,3,0_to_16,Passenger,No,No,No
8636,Male,28,26_to_39,Driver,No,No,No
8637,Female,26,26_to_39,Driver,No,No,No
8638,Female,52,40_to_64,Pedestrian,No,No,No
8639,Female,32,26_to_39,Driver,No,No,No
8640,Male,81,75_or_older,Pedestrian,No,No,No
8641,Male,80,75_or_older,Driver,No,No,No
8642,Male,69,65_to_74,Driver,No,No,No
8643,Male,26,26_to_39,Driver,No,No,No
8644,Female,49,40_to_64,Driver,No,No,No
8645,Female,40,40_to_64,Driver,No,No,No
8646,Female,26,26_to_39,Pedestrian,No,Yes,No
8647,Male,22,17_to_25,Driver,No,No,No
8648,Male,85,75_or_older,Driver,No,No,No
8649,Male,23,17_to_25,Pedestrian,No,No,Yes
8650,Male,44,40_to_64,Motorcycle rider,No,Yes,No
8651,Male,59,40_to_64,Pedal cyclist,No,No,No
8652,Male,72,65_to_74,Pedestrian,Yes,No,No
8653,Male,24,17_to_25,Driver,No,No,No
8654,Male,45,40_to_64,Pedestrian,No,No,No
8655,Male,76,75_or_older,Driver,No,Yes,No
8656,Male,75,75_or_older,Driver,No,No,No
8657,Male,59,40_to_64,Motorcycle rider,No,No,No
8658,Female,48,40_to_64,Driver,No,No,Yes
8659,Male,61,40_to_64,Driver,No,No,Yes
8660,Male,43,40_to_64,Motorcycle rider,No,No,No
8661,Male,45,40_to_64,Driver,No,No,No
8662,Male,46,40_to_64,Pedestrian,No,No,Yes
8663,Male,23,17_to_25,Driver,No,No,No
8664,Male,48,40_to_64,Motorcycle rider,No,No,No
8665,Male,18,17_to_25,Passenger,No,No,No
8666,Male,17,17_to_25,Driver,No,No,No
8667,Male,22,17_to_25,Motorcycle rider,No,No,No
8668,Male,14,0_to_16,Motorcycle rider,No,No,No
8669,Male,71,65_to_74,Pedestrian,No,No,No
8670,Female,52,40_to_64,Driver,Yes,No,No
8671,Male,47,40_to_64,Motorcycle rider,No,No,No
8672,Male,40,40_to_64,Driver,No,No,No
8673,Male,28,26_to_39,Passenger,No,No,No
8674,Male,15,0_to_16,Passenger,No,No,No
8675,Male,16,0_to_16,Driver,No,No,No
8676,Male,24,17_to_25,Passenger,No,No,No
8677,Female,20,17_to_25,Passenger,No,No,No
8678,Male,16,0_to_16,Motorcycle rider,No,No,No
8679,Male,27,26_to_39,Driver,No,No,No
8680,Female,66,65_to_74,Passenger,No,No,No
8681,Female,62,40_to_64,Passenger,No,No,No
8682,Male,22,17_to_25,Motorcycle rider,No,No,No
8683,Male,31,26_to_39,Passenger,No,No,Yes
8684,Male,25,17_to_25,Passenger,No,No,Yes
8685,Male,20,17_to_25,Passenger,No,No,No
8686,Female,37,26_to_39,Driver,No,No,No
8687,Male,45,40_to_64,Driver,No,No,No
8688,Male,29,26_to_39,Driver,No,No,No
8689,Female,26,26_to_39,Passenger,No,No,No
8690,Female,79,75_or_older,Pedestrian,Yes,No,No
8691,Male,69,65_to_74,Driver,No,No,No
8692,Male,57,40_to_64,Driver,No,No,No
8693,Female,8,0_to_16,Passenger,No,No,No
8694,Female,10,0_to_16,Motorcycle pillion passenger,No,No,No
8695,Male,24,17_to_25,Driver,No,No,No
8696,Male,59,40_to_64,Driver,No,No,No
8697,Male,73,65_to_74,Passenger,No,No,No
8698,Male,19,17_to_25,Motorcycle rider,No,No,No
8699,Male,46,40_to_64,Driver,No,Yes,Yes
8700,Male,49,40_to_64,Driver,No,Yes,Yes
8701,Male,41,40_to_64,Motorcycle rider,No,No,No
8702,Female,76,75_or_older,Passenger,No,No,No
8703,Female,31,26_to_39,Motorcycle rider,No,No,No
8704,Male,36,26_to_39,Motorcycle rider,No,No,No
8705,Female,63,40_to_64,Driver,No,No,No
8706,Male,17,17_to_25,Motorcycle rider,No,No,No
8707,Male,56,40_to_64,Pedestrian,No,No,No
8708,Female,27,26_to_39,Passenger,No,No,No
8709,Female,48,40_to_64,Driver,No,No,No
8710,Male,56,40_to_64,Motorcycle rider,No,No,No
8711,Male,72,65_to_74,Driver,No,No,Yes
8712,Male,50,40_to_64,Driver,No,No,No
8713,Male,37,26_to_39,Motorcycle rider,No,No,No
8714,Female,35,26_to_39,Driver,No,Yes,No
8715,Male,37,26_to_39,Motorcycle rider,No,No,No
8716,Male,36,26_to_39,Driver,No,No,No
8717,Male,48,40_to_64,Pedestrian,No,No,No
8718,Male,29,26_to_39,Driver,No,No,No
8719,Male,38,26_to_39,Driver,No,No,No
8720,Male,28,26_to_39,Motorcycle rider,No,No,No
8721,Male,53,40_to_64,Driver,No,No,No
8722,Female,20,17_to_25,Driver,No,No,No
8723,Male,21,17_to_25,Driver,No,No,No
8724,Male,41,40_to_64,Driver,No,No,No
8725,Male,85,75_or_older,Pedestrian,No,No,No
8726,Male,30,26_to_39,Motorcycle rider,No,No,No
8727,Male,17,17_to_25,Motorcycle rider,No,No,No
8728,Female,74,65_to_74,Driver,No,No,No
8729,Female,76,75_or_older,Passenger,No,No,No
8730,Male,36,26_to_39,Driver,No,No,No
8731,Female,68,65_to_74,Driver,No,No,No
8732,Male,20,17_to_25,Motorcycle rider,No,No,No
8733,Female,12,0_to_16,Passenger,No,No,No
8734,Female,91,75_or_older,Driver,No,No,No
8735,Female,84,75_or_older,Passenger,No,No,No
8736,Male,20,17_to_25,Driver,No,No,No
8737,Female,53,40_to_64,Passenger,No,No,No
8738,Male,53,40_to_64,Driver,No,No,Yes
8739,Male,65,65_to_74,Driver,No,Yes,No
8740,Male,50,40_to_64,Motorcycle rider,No,No,No
8741,Male,46,40_to_64,Driver,No,No,No
8742,Female,22,17_to_25,Driver,No,No,No
8743,Male,39,26_to_39,Driver,No,No,Yes
8744,Female,71,65_to_74,Driver,No,No,No
8745,Male,72,65_to_74,Driver,No,Yes,No
8746,Female,75,75_or_older,Passenger,No,Yes,No
8747,Male,72,65_to_74,Driver,No,Yes,No
8748,Male,82,75_or_older,Passenger,No,No,No
8749,Male,48,40_to_64,Pedestrian,Yes,No,No
8750,Male,79,75_or_older,Driver,No,No,No
8751,Male,43,40_to_64,Motorcycle rider,No,No,No
8752,Male,36,26_to_39,Driver,No,No,No
8753,Male,29,26_to_39,Motorcycle rider,No,No,No
8754,Male,22,17_to_25,Motorcycle rider,No,No,Yes
8755,Female,62,40_to_64,Driver,No,No,No
8756,Male,58,40_to_64,Driver,No,No,Yes
8757,Male,24,17_to_25,Driver,No,No,No
8758,Male,36,26_to_39,Motorcycle rider,No,Yes,No
8759,Male,43,40_to_64,Motorcycle rider,No,No,No
8760,Male,66,65_to_74,Passenger,No,No,No
8761,Female,60,40_to_64,Passenger,No,No,No
8762,Male,32,26_to_39,Driver,No,No,No
8763,Male,20,17_to_25,Pedestrian,No,No,No
8764,Male,25,17_to_25,Driver,No,No,No
8765,Male,79,75_or_older,Motorcycle rider,No,No,No
8766,Male,43,40_to_64,Motorcycle rider,No,No,No
8767,Female,84,75_or_older,Passenger,No,No,No
8768,Male,87,75_or_older,Driver,No,No,No
8769,Female,22,17_to_25,Driver,No,No,No
8770,Male,76,75_or_older,Driver,No,No,Yes
8771,Male,27,26_to_39,Motorcycle rider,No,No,No
8772,Female,2,0_to_16,Passenger,No,No,No
8773,Male,18,17_to_25,Driver,No,No,No
8774,Female,29,26_to_39,Passenger,No,No,No
8775,Male,86,75_or_older,Pedestrian,No,No,No
8776,Male,28,26_to_39,Pedestrian,Yes,No,No
8777,Male,71,65_to_74,Pedestrian,No,No,No
8778,Male,20,17_to_25,Driver,No,No,No
8779,Male,17,17_to_25,Passenger,No,No,No
8780,Male,22,17_to_25,Passenger,No,No,No
8781,Male,25,17_to_25,Driver,No,No,No
8782,Female,23,17_to_25,Passenger,No,No,No
8783,Male,18,17_to_25,Driver,No,Yes,No
8784,Male,54,40_to_64,Pedestrian,No,No,No
8785,Female,41,40_to_64,Motorcycle rider,No,No,No
8786,Male,20,17_to_25,Motorcycle rider,No,No,No
8787,Male,48,40_to_64,Pedestrian,No,No,No
8788,Male,65,65_to_74,Driver,No,Yes,No
8789,Male,28,26_to_39,Driver,No,No,No
8790,Female,24,17_to_25,Passenger,No,No,No
8791,Female,59,40_to_64,Motorcycle rider,No,No,Yes
8792,Male,73,65_to_74,Pedestrian,Yes,No,No
8793,Female,66,65_to_74,Pedal cyclist,No,No,No
8794,Male,15,0_to_16,Passenger,No,No,No
8795,Male,22,17_to_25,Driver,No,No,No
8796,Male,52,40_to_64,Driver,No,No,No
8797,Male,73,65_to_74,Pedal cyclist,No,No,No
8798,Male,96,75_or_older,Driver,No,No,No
8799,Male,88,75_or_older,Driver,Yes,No,No
8800,Male,34,26_to_39,Driver,No,Yes,No
8801,Male,10,0_to_16,Pedestrian,No,No,No
8802,Female,32,26_to_39,Pedestrian,No,No,No
8803,Female,20,17_to_25,Driver,No,No,No
8804,Male,47,40_to_64,Driver,No,No,No
8805,Male,53,40_to_64,Driver,No,No,No
8806,Male,27,26_to_39,Driver,No,No,No
8807,Male,21,17_to_25,Motorcycle rider,No,No,No
8808,Male,45,40_to_64,Driver,No,No,No
8809,Female,44,40_to_64,Passenger,No,No,No
8810,Female,32,26_to_39,Pedestrian,No,No,No
8811,Female,66,65_to_74,Driver,No,No,No
8812,Female,30,26_to_39,Driver,No,No,No
8813,Male,36,26_to_39,Driver,No,No,No
8814,Male,32,26_to_39,Pedestrian,Yes,No,No
8815,Male,21,17_to_25,Driver,No,No,No
8816,Male,41,40_to_64,Driver,No,No,No
8817,Female,51,40_to_64,Motorcycle rider,No,No,No
8818,Female,38,26_to_39,Passenger,No,No,No
8819,Male,31,26_to_39,Motorcycle rider,No,No,No
8820,Female,30,26_to_39,Driver,No,No,No
8821,Female,53,40_to_64,Passenger,No,No,No
8822,Male,22,17_to_25,Motorcycle rider,No,No,No
8823,Female,25,17_to_25,Passenger,No,No,No
8824,Female,54,40_to_64,Pedestrian,No,No,No
8825,Male,28,26_to_39,Driver,No,No,No
8826,Female,20,17_to_25,Passenger,No,No,No
8827,Female,21,17_to_25,Passenger,No,No,No
8828,Male,69,65_to_74,Driver,No,No,No
8829,Female,69,65_to_74,Pedestrian,No,No,No
8830,Male,66,65_to_74,Driver,No,No,No
8831,Male,47,40_to_64,Passenger,No,No,No
8832,Male,42,40_to_64,Pedestrian,No,No,No
8833,Male,54,40_to_64,Driver,No,No,No
8834,Male,20,17_to_25,Driver,No,No,No
8835,Female,48,40_to_64,Passenger,No,No,No
8836,Male,44,40_to_64,Motorcycle rider,No,No,No
8837,Male,84,75_or_older,Passenger,No,No,No
8838,Female,81,75_or_older,Driver,No,No,No
8839,Female,67,65_to_74,Driver,No,No,No
8840,Male,24,17_to_25,Driver,No,Yes,No
8841,Male,28,26_to_39,Motorcycle rider,No,No,No
8842,Male,40,40_to_64,Passenger,No,Yes,No
8843,Male,26,26_to_39,Driver,No,No,No
8844,Female,59,40_to_64,Driver,No,No,No
8845,Male,65,65_to_74,Driver,No,No,No
8846,Male,83,75_or_older,Driver,No,No,No
8847,Male,82,75_or_older,Passenger,No,No,No
8848,Male,44,40_to_64,Driver,No,Yes,No
8849,Male,40,40_to_64,Motorcycle rider,No,No,No
8850,Male,45,40_to_64,Driver,No,No,No
8851,Male,18,17_to_25,Motorcycle rider,No,No,No
8852,Female,18,17_to_25,Driver,No,No,No
8853,Male,25,17_to_25,Driver,No,No,Yes
8854,Male,43,40_to_64,Driver,No,No,Yes
8855,Male,59,40_to_64,Motorcycle rider,No,No,No
8856,Male,19,17_to_25,Motorcycle rider,No,No,No
8857,Male,66,65_to_74,Motorcycle rider,No,No,No
8858,Female,46,40_to_64,Pedestrian,Yes,No,No
8859,Female,78,75_or_older,Pedestrian,No,No,No
8860,Male,28,26_to_39,Driver,No,No,No
8861,Male,54,40_to_64,Driver,No,No,No
8862,Female,32,26_to_39,Passenger,No,No,No
8863,Male,28,26_to_39,Passenger,No,No,No
8864,Male,75,75_or_older,Driver,No,No,No
8865,Male,36,26_to_39,Driver,No,No,No
8866,Male,43,40_to_64,Pedestrian,No,No,No
8867,Male,36,26_to_39,Passenger,No,No,No
8868,Male,27,26_to_39,Driver,No,No,No
8869,Male,18,17_to_25,Driver,No,No,No
8870,Male,21,17_to_25,Driver,No,No,No
8871,Male,30,26_to_39,Driver,No,No,No
8872,Female,31,26_to_39,Passenger,No,No,No
8873,Male,17,17_to_25,Motorcycle rider,No,No,No
8874,Male,33,26_to_39,Motorcycle rider,No,No,No
8875,Male,39,26_to_39,Driver,No,No,No
8876,Male,45,40_to_64,Pedestrian,No,No,No
8877,Male,36,26_to_39,Pedestrian,No,No,No
8878,Male,42,40_to_64,Pedestrian,No,No,No
8879,Male,58,40_to_64,Driver,No,No,No
8880,Male,41,40_to_64,Passenger,No,No,No
8881,Male,22,17_to_25,Driver,No,No,No
8882,Male,67,65_to_74,Driver,No,No,No
8883,Female,74,65_to_74,Pedestrian,No,No,No
8884,Female,46,40_to_64,Motorcycle rider,No,No,No
8885,Male,61,40_to_64,Motorcycle rider,No,No,No
8886,Female,4,0_to_16,Passenger,No,No,No
8887,Male,17,17_to_25,Passenger,No,No,No
8888,Male,26,26_to_39,Passenger,No,No,No
8889,Male,28,26_to_39,Driver,No,No,No
8890,Male,52,40_to_64,Driver,No,No,No
8891,Male,32,26_to_39,Driver,No,No,No
8892,Male,39,26_to_39,Driver,No,No,No
8893,Male,22,17_to_25,Motorcycle rider,No,No,No
8894,Male,20,17_to_25,Motorcycle pillion passenger,No,No,No
8895,Male,50,40_to_64,Pedestrian,No,No,No
8896,Male,67,65_to_74,Motorcycle rider,No,No,No
8897,Male,12,0_to_16,Pedal cyclist,No,No,Yes
8898,Male,17,17_to_25,Driver,No,No,No
8899,Male,25,17_to_25,Driver,No,No,No
8900,Male,2,0_to_16,Passenger,No,No,No
8901,Male,72,65_to_74,Passenger,No,No,No
8902,Male,46,40_to_64,Motorcycle rider,No,No,No
8903,Male,52,40_to_64,Motorcycle rider,No,No,No
8904,Male,43,40_to_64,Driver,No,No,No
8905,Male,35,26_to_39,Driver,No,No,No
8906,Male,62,40_to_64,Driver,No,No,No
8907,Male,53,40_to_64,Driver,No,No,No
8908,Male,47,40_to_64,Pedestrian,No,No,No
8909,Male,45,40_to_64,Driver,No,Yes,No
8910,Female,63,40_to_64,Pedestrian,No,No,No
8911,Male,19,17_to_25,Pedestrian,No,No,No
8912,Male,3,0_to_16,Pedestrian,No,No,No
8913,Male,57,40_to_64,Driver,Yes,No,No
8914,Female,22,17_to_25,Driver,No,No,No
8915,Male,39,26_to_39,Motorcycle rider,No,No,No
8916,Male,16,0_to_16,Driver,No,No,No
8917,Male,14,0_to_16,Passenger,No,No,No
8918,Male,34,26_to_39,Pedestrian,No,No,No
8919,Male,44,40_to_64,Driver,No,No,No
8920,Male,16,0_to_16,Pedestrian,No,No,No
8921,Male,44,40_to_64,Motorcycle rider,No,No,No
8922,Female,28,26_to_39,Driver,No,No,No
8923,Male,60,40_to_64,Pedestrian,No,No,No
8924,Male,61,40_to_64,Pedestrian,No,No,No
8925,Male,41,40_to_64,Passenger,No,No,No
8926,Male,59,40_to_64,Driver,No,No,No
8927,Male,18,17_to_25,Motorcycle rider,No,No,No
8928,Male,22,17_to_25,Driver,No,No,No
8929,Male,46,40_to_64,Motorcycle rider,No,No,No
8930,Male,23,17_to_25,Driver,No,No,No
8931,Male,55,40_to_64,Motorcycle rider,No,No,No
8932,Male,46,40_to_64,Pedal cyclist,No,No,No
8933,Male,32,26_to_39,Driver,No,No,Yes
8934,Male,25,17_to_25,Driver,No,No,No
8935,Male,26,26_to_39,Driver,No,No,No
8936,Male,43,40_to_64,Driver,No,No,No
8937,Male,53,40_to_64,Driver,No,No,No
8938,Male,38,26_to_39,Driver,No,No,No
8939,Male,24,17_to_25,Driver,No,No,No
8940,Female,59,40_to_64,Pedestrian,No,No,No
8941,Female,76,75_or_older,Driver,No,No,No
8942,Male,52,40_to_64,Pedestrian,No,No,No
8943,Male,17,17_to_25,Pedestrian,No,No,No
8944,Female,48,40_to_64,Pedestrian,No,No,No
8945,Male,47,40_to_64,Driver,No,No,Yes
8946,Male,89,75_or_older,Pedestrian,No,No,No
8947,Male,19,17_to_25,Driver,No,No,No
8948,Female,26,26_to_39,Passenger,No,No,No
8949,Female,87,75_or_older,Pedestrian,No,No,No
8950,Male,58,40_to_64,Driver,No,No,Yes
8951,Male,41,40_to_64,Driver,No,No,Yes
8952,Female,87,75_or_older,Driver,No,No,No
8953,Female,16,0_to_16,Passenger,No,No,Yes
8954,Male,0,0_to_16,Passenger,No,No,Yes
8955,Male,38,26_to_39,Driver,No,No,Yes
8956,Female,25,17_to_25,Driver,No,No,No
8957,Male,74,65_to_74,Passenger,No,No,No
8958,Male,76,75_or_older,Driver,No,No,No
8959,Male,54,40_to_64,Driver,No,No,No
8960,Male,73,65_to_74,Pedal cyclist,No,No,No
8961,Male,76,75_or_older,Driver,No,No,No
8962,Male,49,40_to_64,Motorcycle rider,No,Yes,No
8963,Male,80,75_or_older,Pedestrian,No,No,No
8964,Female,60,40_to_64,Pedestrian,No,Yes,No
8965,Male,96,75_or_older,Pedestrian,No,No,No
8966,Male,34,26_to_39,Driver,No,No,No
8967,Female,34,26_to_39,Passenger,No,No,No
8968,Male,18,17_to_25,Driver,No,No,No
8969,Male,32,26_to_39,Pedestrian,No,No,No
8970,Male,16,0_to_16,Passenger,No,No,No
8971,Male,68,65_to_74,Passenger,No,No,No
